tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,original_language,is_franchise,budget,revenue
tt0380510,movie,The Lovely Bones,2009,135,"Drama,Fantasy,Thriller",6.6,192282,en,False,65000000.0,93600000.0
tt0380599,movie,Oliver Twist,2005,130,"Crime,Drama",6.8,35727,en,False,50000000.0,42580321.0
tt0380623,movie,The Perfect Man,2005,100,"Comedy,Family,Romance",5.5,33270,en,False,0.0,0.0
tt0381061,movie,Casino Royale,2006,144,"Action,Adventure,Thriller",8.0,748668,en,True,150000000.0,599045960.0
tt0381348,movie,The Place Promised in Our Early Days,2004,90,"Animation,Drama,Romance",6.8,16239,ja,False,0.0,44483.0
tt0381505,movie,Pretty Persuasion,2005,104,"Comedy,Drama",6.4,11105,en,False,0.0,0.0
tt0381681,movie,Before Sunset,2004,80,"Drama,Romance",8.1,316851,en,True,2700000.0,15992615.0
tt0381707,movie,White Chicks,2004,109,"Comedy,Crime",5.9,195985,en,False,37000000.0,113100000.0
tt0381849,movie,3:10 to Yuma,2007,122,"Action,Crime,Drama",7.6,351925,en,False,55000000.0,70000000.0
tt0381940,movie,Cargo,2009,112,"Drama,Mystery,Sci-Fi",6.1,20601,de,False,4500000.0,0.0
tt0381966,movie,Creep,2004,85,"Horror,Mystery,Thriller",5.6,34249,en,False,0.0,7480424.0
tt0381971,movie,Curious George,2006,87,"Adventure,Animation,Comedy",6.5,19581,en,True,50000000.0,69834815.0
tt0382077,movie,Hide and Seek,2005,101,"Horror,Mystery",6.0,92937,en,False,30000000.0,127369981.0
tt0382189,movie,My Summer of Love,2004,86,"Drama,Romance",6.7,22963,en,False,0.0,2766094.0
tt0382330,movie,As It Is in Heaven,2004,133,"Comedy,Drama,Music",7.5,19312,sv,True,0.0,0.0
tt0382625,movie,The Da Vinci Code,2006,149,"Mystery,Thriller",6.7,487367,en,True,125000000.0,760006945.0
tt0382628,movie,Dark Water,2005,105,"Drama,Horror,Mystery",5.6,67928,en,False,30000000.0,68357079.0
tt0382932,movie,Ratatouille,2007,111,"Adventure,Animation,Comedy",8.1,951289,en,False,150000000.0,623726000.0
tt0382992,movie,Stealth,2005,121,"Action,Adventure,Sci-Fi",5.1,58617,en,False,135000000.0,76932943.0
tt0383010,movie,The Three Stooges,2012,92,"Comedy,Family",5.2,34795,en,False,30000000.0,54819301.0
tt0383028,movie,"Synecdoche, New York",2008,124,Drama,7.5,105215,en,False,20000000.0,4383538.0
tt0383060,movie,Zoom,2006,83,"Action,Adventure,Comedy",4.4,23591,en,False,75600000.0,12506188.0
tt0383216,movie,The Pink Panther,2006,93,"Adventure,Comedy,Crime",5.7,99530,en,True,65000000.0,158851357.0
tt0383222,movie,BloodRayne,2005,95,"Action,Fantasy,Horror",3.0,38694,en,True,25000000.0,3650275.0
tt0383534,movie,Noel,2004,96,Drama,6.1,11786,en,False,0.0,0.0
tt0383574,movie,Pirates of the Caribbean: Dead Man's Chest,2006,151,"Action,Adventure,Fantasy",7.4,829553,en,True,200000000.0,1066179747.0
tt0383694,movie,Vera Drake,2004,125,"Crime,Drama",7.6,28794,en,False,11000000.0,13300000.0
tt0383846,movie,"When I Grow Up, I'll Be a Kangaroo",2004,92,Comedy,8.4,12524,sr,False,0.0,0.0
tt0384116,movie,G.O.R.A.,2004,127,"Adventure,Comedy,Sci-Fi",8.0,71921,tr,True,0.0,0.0
tt0384286,movie,Cry Wolf,2005,90,"Drama,Horror,Mystery",5.8,29901,en,False,1000000.0,10047674.0
tt0384369,movie,Before the Fall,2004,110,"Drama,Sport,Thriller",7.4,19691,de,False,4500000.0,3764219.0
tt0384504,movie,Saving Face,2004,91,"Comedy,Drama,Romance",7.4,15389,en,False,2500000.0,1230000.0
tt0384537,movie,Silent Hill,2006,125,"Horror,Mystery",6.5,261659,en,True,50000000.0,100605135.0
tt0384642,movie,Kicking & Screaming,2005,95,"Comedy,Family,Romance",5.6,43846,en,False,45000000.0,56070433.0
tt0384680,movie,The Weather Man,2005,102,"Comedy,Drama",6.5,86361,en,False,20000000.0,12482775.0
tt0384793,movie,Accepted,2006,93,Comedy,6.4,148815,en,False,23000000.0,38505009.0
tt0384806,movie,The Amityville Horror,2005,90,Horror,5.9,122891,en,True,19000000.0,107516369.0
tt0384814,movie,Ask the Dust,2006,117,"Drama,Romance",5.7,10471,en,False,0.0,2500000.0
tt0384819,movie,Azumi,2003,128,"Action,Adventure,Drama",6.7,15530,ja,True,0.0,0.0
tt0385002,movie,Green Street Hooligans,2005,109,"Crime,Drama,Sport",7.4,171858,en,True,0.0,4333271.0
tt0385004,movie,House of Flying Daggers,2004,119,"Action,Adventure,Drama",7.5,119971,zh,False,15000000.0,92863945.0
tt0385267,movie,In Good Company,2004,109,"Comedy,Drama,Romance",6.4,58042,en,False,0.0,61314565.0
tt0385307,movie,Miss Congeniality 2: Armed and Fabulous,2005,115,"Action,Comedy,Crime",5.2,85332,en,True,0.0,101393569.0
tt0385700,movie,Final Fantasy VII: Advent Children,2005,101,"Action,Adventure,Animation",7.1,59794,ja,True,0.0,0.0
tt0385705,movie,The Football Factory,2004,91,"Crime,Drama,Sport",6.7,34901,en,False,0.0,1228003.0
tt0385726,movie,Glory Road,2006,118,"Biography,Drama,Sport",7.2,51433,en,False,0.0,42647449.0
tt0385752,movie,The Golden Compass,2007,113,"Adventure,Family,Fantasy",6.1,204105,en,False,180000000.0,372234864.0
tt0385880,movie,Monster House,2006,91,"Animation,Comedy,Family",6.7,156442,en,False,75000000.0,140175006.0
tt0385887,movie,Motherless Brooklyn,2019,144,"Crime,Drama,Mystery",6.8,66332,en,False,26000000.0,18377736.0
tt0386005,movie,New Police Story,2004,123,"Action,Crime,Thriller",6.9,31033,cn,True,20000000.0,8712057.0
tt0386032,movie,Sicko,2007,123,"Documentary,Drama",8.0,78157,en,False,9000000.0,24538513.0
tt0386064,movie,Tae Guk Gi: The Brotherhood of War,2004,140,"Action,Drama,War",8.0,42409,ko,False,1500000.0,0.0
tt0386117,movie,Where the Wild Things Are,2009,101,"Adventure,Drama,Family",6.7,112237,en,False,100000000.0,100140916.0
tt0386140,movie,The Legend of Zorro,2005,129,"Action,Adventure,Drama",6.0,115060,en,True,75000000.0,142400065.0
tt0386342,movie,Brothers,2004,117,"Drama,War",7.5,12434,da,False,0.0,0.0
tt0386588,movie,Hitch,2005,118,"Comedy,Romance",6.6,350135,en,False,70000000.0,371600000.0
tt0386741,movie,Renaissance,2006,105,"Action,Animation,Sci-Fi",6.6,16771,fr,False,18000000.0,1831348.0
tt0386820,movie,Terkel in Trouble,2004,77,"Animation,Comedy,Musical",7.1,13269,da,False,0.0,306003.0
tt0387131,movie,The Constant Gardener,2005,129,"Drama,Mystery,Romance",7.3,156111,en,False,25000000.0,82468097.0
tt0387412,movie,Metallica: Some Kind of Monster,2004,84,"Documentary,Music",7.5,21119,en,False,0.0,0.0
tt0387514,movie,Prime,2005,105,"Comedy,Drama,Romance",6.2,43546,en,False,22000000.0,67900000.0
tt0387564,movie,Saw,2004,103,"Horror,Mystery,Thriller",7.6,512717,en,True,1200000.0,104045735.0
tt0387575,movie,Seed of Chucky,2004,87,"Comedy,Horror,Thriller",4.9,53387,en,True,12000000.0,24829644.0
tt0387808,movie,Idiocracy,2006,84,"Adventure,Comedy,Sci-Fi",6.5,217998,en,False,30000000.0,495303.0
tt0387877,movie,The Black Dahlia,2006,121,"Crime,Drama,Mystery",5.6,80038,en,False,50000000.0,49332692.0
tt0387898,movie,Caché,2005,117,"Drama,Mystery,Thriller",7.3,90538,fr,False,8500000.0,16197824.0
tt0388125,movie,In Her Shoes,2005,130,"Comedy,Drama,Romance",6.5,69110,en,False,0.0,83073883.0
tt0388139,movie,It's All Gone Pete Tong,2004,90,"Biography,Comedy,Drama",7.2,21319,en,False,2000000.0,120620.0
tt0388182,movie,King of California,2007,93,"Comedy,Drama",6.6,24235,en,False,10000000.0,1045786.0
tt0388419,movie,Christmas with the Kranks,2004,99,"Comedy,Family",5.6,65538,en,False,60000000.0,0.0
tt0388473,movie,Tokyo Godfathers,2003,92,"Adventure,Animation,Comedy",7.8,55340,ja,False,2400000.0,607735.0
tt0388482,movie,Transporter 2,2005,87,"Action,Thriller",6.3,226475,en,True,32000000.0,89100000.0
tt0388500,movie,Beauty Shop,2005,105,Comedy,5.7,20533,en,False,25000000.0,36351350.0
tt0388789,movie,Born Into Brothels: Calcutta's Red Light Kids,2004,85,"Biography,Documentary,News",7.2,18896,en,False,350000.0,3529201.0
tt0388795,movie,Brokeback Mountain,2005,134,"Drama,Romance",7.7,418891,en,False,14000000.0,178043761.0
tt0388980,movie,The Greatest Game Ever Played,2005,120,"Biography,Drama,Sport",7.4,36179,en,False,26000000.0,15431177.0
tt0389328,movie,Rise: Blood Hunter,2007,97,"Action,Crime,Horror",4.9,12995,en,False,0.0,2850927.0
tt0389557,movie,Black Book,2006,145,"Drama,Thriller,War",7.7,84084,nl,False,21000000.0,26768563.0
tt0389722,movie,30 Days of Night,2007,113,"Horror,Thriller",6.6,201959,en,True,30000000.0,80276156.0
tt0389790,movie,Bee Movie,2007,91,"Adventure,Animation,Comedy",6.1,198524,en,False,150000000.0,287594577.0
tt0389860,movie,Click,2006,107,"Comedy,Drama,Fantasy",6.4,389275,en,False,82500000.0,240685326.0
tt0389957,movie,Edison,2005,99,"Action,Crime,Drama",5.3,16990,en,False,25000000.0,4165675.0
tt0390022,movie,Friday Night Lights,2004,118,"Action,Drama,Sport",7.2,70942,en,False,30000000.0,61255921.0
tt0390221,movie,Maria Full of Grace,2004,101,"Crime,Drama",7.4,37656,es,False,3000000.0,12450821.0
tt0390384,movie,Primer,2004,77,"Drama,Sci-Fi,Thriller",6.7,122214,en,False,7000.0,545436.0
tt0390521,movie,Super Size Me,2004,100,Documentary,7.2,115296,en,True,65000.0,28575078.0
tt0390614,movie,Waqt: The Race Against Time,2005,153,"Comedy,Drama,Family",6.8,14482,hi,False,0.0,0.0
tt0390808,movie,36th Precinct,2004,111,"Action,Crime,Drama",7.1,19504,fr,False,0.0,0.0
tt0391198,movie,The Grudge,2004,91,"Horror,Mystery,Thriller",5.9,158648,en,True,10000000.0,183474602.0
tt0391304,movie,A Lot Like Love,2005,107,"Comedy,Drama,Romance",6.6,73670,en,False,30000000.0,42886719.0
tt0392878,movie,The Onion Movie,2008,86,Comedy,6.2,17301,en,False,0.0,0.0
tt0393109,movie,Brick,2005,110,"Crime,Drama,Mystery",7.1,114269,en,False,475000.0,3900000.0
tt0393162,movie,Coach Carter,2005,136,"Biography,Drama,Sport",7.4,193634,en,False,30000000.0,76669554.0
tt0393597,movie,Earth,2007,90,Documentary,7.9,14968,en,False,15000000.0,109000000.0
tt0393635,movie,Reeker,2005,90,"Horror,Mystery,Thriller",5.1,11389,en,True,0.0,2289000.0
tt0393685,movie,Santa's Slay,2005,78,"Comedy,Fantasy,Horror",5.4,12470,en,False,0.0,0.0
tt0393735,movie,The Shaggy Dog,2006,98,"Comedy,Family,Fantasy",4.4,21026,en,False,50000000.0,87134280.0
tt0395119,movie,Captain Alatriste: The Spanish Musketeer,2006,145,"Adventure,Drama,History",6.1,14801,es,False,24000000.0,23321954.0
tt0395125,movie,The Ferpect Crime,2004,105,"Comedy,Crime,Thriller",7.0,13678,es,False,6000000.0,9040667.0
tt0395169,movie,Hotel Rwanda,2004,121,"Biography,Drama,History",8.1,392924,en,False,17500000.0,38000000.0
tt0395251,movie,The Producers,2005,134,"Comedy,Crime,Musical",6.4,47060,en,False,45000000.0,38058335.0
tt0395495,movie,Catch and Release,2006,124,"Comedy,Drama,Romance",5.9,30502,en,False,25000000.0,16162580.0
tt0395584,movie,The Devil's Rejects,2005,107,"Crime,Drama,Horror",6.7,111401,en,True,7000000.0,20901859.0
tt0395585,movie,House of 9,2005,90,"Drama,Horror,Mystery",5.3,11480,en,False,6000000.0,0.0
tt0395699,movie,The Pacifier,2005,95,"Action,Comedy,Drama",5.6,107299,en,False,56000000.0,198636868.0
tt0395972,movie,North Country,2005,126,Drama,7.3,47711,en,False,35000000.0,25224242.0
tt0396171,movie,Perfume: The Story of a Murderer,2006,147,"Crime,Drama,Fantasy",7.5,279771,en,False,63700000.0,135039924.0
tt0396184,movie,Pusher II,2004,100,"Action,Crime,Drama",7.3,29744,da,True,0.0,0.0
tt0396269,movie,Wedding Crashers,2005,119,"Comedy,Romance",7.0,399638,en,False,40000000.0,288500000.0
tt0396555,movie,Meet the Robinsons,2007,95,"Adventure,Animation,Comedy",6.8,122430,en,False,150000000.0,169332978.0
tt0396592,movie,Fat Albert,2004,93,"Comedy,Family,Fantasy",4.4,13649,en,False,45000000.0,48600000.0
tt0396652,movie,Ice Princess,2005,98,"Comedy,Drama,Family",6.1,31366,en,False,25000000.0,27645491.0
tt0396707,movie,The Secret of Moonacre,2008,103,"Adventure,Family,Fantasy",6.1,12112,en,False,32000000.0,7162618.0
tt0396752,movie,Nanny McPhee,2005,97,"Comedy,Family,Fantasy",6.6,92071,en,True,25000000.0,123276807.0
tt0397044,movie,Blood and Chocolate,2007,98,"Drama,Fantasy,Horror",5.3,18853,en,False,15000000.0,6300000.0
tt0397065,movie,House of Wax,2005,113,"Horror,Thriller",5.5,146311,en,False,40000000.0,68766121.0
tt0397078,movie,Just My Luck,2006,103,"Comedy,Fantasy,Romance",5.5,66334,en,False,28000000.0,38159905.0
tt0397101,movie,The Skeleton Key,2005,104,"Drama,Horror,Mystery",6.5,132221,en,False,43000000.0,93983911.0
tt0397313,movie,Eight Below,2006,120,"Adventure,Drama,Family",7.3,71879,en,False,40000000.0,120453565.0
tt0397535,movie,Memoirs of a Geisha,2005,145,"Drama,Romance",7.3,173401,en,False,85000000.0,162242962.0
tt0397619,movie,Samaritan Girl,2004,97,Drama,7.0,14497,ko,False,1000000.0,328161.0
tt0397892,movie,Bolt,2008,96,"Adventure,Animation,Comedy",6.8,249267,en,False,150000000.0,309979994.0
tt0398017,movie,Derailed,2005,108,"Crime,Drama,Thriller",6.6,79113,en,False,22000000.0,57479076.0
tt0398027,movie,Down in the Valley,2005,114,"Drama,Romance,Thriller",6.3,19528,en,False,8000000.0,852872.0
tt0398165,movie,The Longest Yard,2005,113,"Comedy,Crime,Sport",6.4,212161,en,False,90000000.0,191466556.0
tt0398286,movie,Tangled,2010,100,"Adventure,Animation,Comedy",7.7,548247,en,True,260000000.0,592461732.0
tt0398375,movie,Rumor Has It...,2005,97,"Comedy,Drama,Romance",5.5,65849,en,False,70000000.0,88900000.0
tt0398712,movie,Assault on Precinct 13,2005,109,"Action,Crime,Drama",6.3,84612,en,False,30000000.0,35294470.0
tt0398808,movie,Bridge to Terabithia,2007,96,"Drama,Family,Fantasy",7.2,192518,en,False,60000000.0,137587063.0
tt0398883,movie,The Consequences of Love,2004,100,"Crime,Drama,Romance",7.4,20758,it,False,0.0,0.0
tt0398913,movie,DOA: Dead or Alive,2006,87,"Action,Adventure,Mystery",4.8,47984,en,False,21000000.0,7600000.0
tt0399095,movie,Trade,2007,120,"Crime,Drama,Thriller",7.3,18957,en,False,12000000.0,0.0
tt0399102,movie,Godzilla: Final Wars,2004,125,"Action,Adventure,Fantasy",6.3,10814,ja,True,19500000.0,12000000.0
tt0399146,movie,A History of Violence,2005,96,"Action,Crime,Drama",7.4,274934,en,False,32000000.0,61477797.0
tt0399201,movie,The Island,2005,136,"Action,Sci-Fi,Thriller",6.8,342947,en,False,126000000.0,162949164.0
tt0399295,movie,Lord of War,2005,122,"Crime,Drama",7.6,360480,en,True,50000000.0,72600000.0
tt0399327,movie,The Man,2005,83,"Action,Comedy,Crime",5.6,27728,en,False,33000000.0,13485145.0
tt0399854,movie,Vizontele Tuuba,2003,111,"Comedy,Drama,History",6.5,17475,tr,True,0.0,0.0
tt0399877,movie,What the #$*! Do We (K)now!?,2004,109,"Comedy,Documentary,Drama",5.2,14128,en,True,0.0,10000000.0
tt0400234,movie,Black Friday,2004,143,"Action,Crime,Drama",8.4,26098,hi,False,700000.0,1100000.0
tt0400426,movie,Far Cry,2008,95,"Action,Adventure,Sci-Fi",3.2,15735,en,False,30000000.0,743.0
tt0400497,movie,Herbie: Fully Loaded,2005,101,"Adventure,Comedy,Family",5.0,54562,en,True,50000000.0,144100000.0
tt0400525,movie,The Ice Harvest,2005,92,"Comedy,Crime,Drama",6.2,25977,en,False,16000000.0,10156958.0
tt0400717,movie,Open Season,2006,86,"Adventure,Animation,Comedy",6.1,114833,en,True,85000000.0,200811689.0
tt0401085,movie,C.R.A.Z.Y.,2005,129,"Comedy,Drama",7.8,35218,fr,False,0.0,3692417.0
tt0401233,movie,Appleseed,2004,101,"Action,Adventure,Animation",6.9,19023,ja,True,10000000.0,1461989.0
tt0401383,movie,The Diving Bell and the Butterfly,2007,112,"Biography,Drama",8.0,112968,fr,False,14000020.0,19777647.0
tt0401445,movie,A Good Year,2006,117,"Comedy,Drama,Romance",6.9,107464,en,False,35000000.0,42064105.0
tt0401711,movie,"Paris, Je T'aime",2006,120,"Comedy,Drama,Romance",7.2,76508,fr,False,13000000.0,17489601.0
tt0401729,movie,John Carter,2012,132,"Action,Adventure,Sci-Fi",6.6,299886,en,False,263700000.0,284100000.0
tt0401792,movie,Sin City,2005,124,"Crime,Thriller",8.0,821702,en,True,40000000.0,158733820.0
tt0401815,movie,Tamara,2005,98,"Drama,Fantasy,Horror",5.1,11862,en,False,4750000.0,206871.0
tt0401855,movie,Underworld: Evolution,2006,106,"Action,Fantasy,Thriller",6.7,218376,en,True,50000000.0,111476513.0
tt0401997,movie,Breach,2007,110,"Biography,Crime,Drama",7.0,63963,en,False,23000000.0,41000000.0
tt0402014,movie,Ab Tak Chhappan,2004,129,"Crime,Drama",7.8,10078,hi,True,0.0,0.0
tt0402022,movie,Æon Flux,2005,93,"Action,Adventure,Sci-Fi",5.4,137385,en,False,62000000.0,53321673.0
tt0402057,movie,Beowulf & Grendel,2005,104,"Action,Adventure,Drama",5.8,19307,en,False,0.0,92076.0
tt0402158,movie,Empire of the Wolves,2005,128,"Action,Crime,Drama",5.8,12610,fr,False,24000000.0,11875866.0
tt0402399,movie,The New World,2005,135,"Biography,Drama,History",6.7,93894,en,False,30000000.0,30500000.0
tt0402850,movie,The Big White,2005,100,"Comedy,Crime,Drama",6.3,16028,en,False,14000000.0,541840.0
tt0402894,movie,Casanova,2005,112,"Adventure,Comedy,Drama",6.5,58338,en,False,20000000.0,37700000.0
tt0402901,movie,The Cave,2005,97,"Adventure,Horror,Sci-Fi",5.2,44039,en,False,30000000.0,33296457.0
tt0402910,movie,Chaos,2005,106,"Action,Crime,Drama",6.4,60678,en,False,30000000.0,7000000.0
tt0403217,movie,Last Days,2005,97,"Drama,Music",5.7,24908,en,False,5000000.0,1900000.0
tt0403358,movie,Night Watch,2004,114,"Action,Fantasy,Horror",6.4,57152,ru,True,10000000.0,50336279.0
tt0403508,movie,The Sisterhood of the Traveling Pants,2005,119,"Comedy,Drama,Romance",6.5,67381,en,True,25000000.0,39053061.0
tt0403702,movie,Youth in Revolt,2009,90,"Comedy,Drama,Romance",6.4,78202,en,False,18000000.0,19651093.0
tt0404030,movie,Everything Is Illuminated,2005,106,"Comedy,Drama",7.4,61486,en,False,7000000.0,3601974.0
tt0404032,movie,The Exorcism of Emily Rose,2005,119,"Drama,Horror,Thriller",6.7,149756,en,False,19000000.0,145166804.0
tt0404203,movie,Little Children,2006,137,"Drama,Romance",7.5,122139,en,False,26000000.0,14821658.0
tt0404254,movie,My Sassy Girl,2008,92,"Comedy,Drama,Romance",6.2,20990,en,False,0.0,0.0
tt0404390,movie,Running Scared,2006,122,"Action,Crime,Drama",7.3,107104,en,False,17000000.0,9500000.0
tt0404802,movie,The Notorious Bettie Page,2005,91,"Biography,Drama",6.5,12201,en,False,90.0,1410778.0
tt0404978,movie,Gambit,2012,89,"Comedy,Crime",5.7,26911,en,False,0.0,1203942.0
tt0405094,movie,The Lives of Others,2006,137,"Drama,Mystery,Thriller",8.4,444493,de,False,2000000.0,77672685.0
tt0405159,movie,Million Dollar Baby,2004,132,"Drama,Sport",8.1,768465,en,False,30000000.0,216763646.0
tt0405296,movie,A Scanner Darkly,2006,100,"Animation,Comedy,Crime",7.0,122155,en,False,8700000.0,7659918.0
tt0405325,movie,Sky High,2005,100,"Action,Comedy,Family",6.3,101483,en,False,35000000.0,86369815.0
tt0405336,movie,Southland Tales,2006,145,"Comedy,Drama,Mystery",5.3,42313,en,False,17000000.0,374743.0
tt0405422,movie,The 40-Year-Old Virgin,2005,116,"Comedy,Romance",7.1,503841,en,False,26000000.0,177400000.0
tt0405469,movie,The Wild,2006,82,"Adventure,Animation,Comedy",5.2,29753,en,False,80000000.0,102338515.0
tt0405508,movie,Rang De Basanti,2006,167,"Comedy,Crime,Drama",8.1,126834,hi,False,2200000.0,11502151.0
tt0405676,movie,All the King's Men,2006,128,"Drama,Thriller",6.1,26680,en,False,55000000.0,9450897.0
tt0405743,movie,Barefoot,2005,118,"Comedy,Drama,Romance",7.1,11636,de,False,0.0,0.0
tt0405821,movie,Casshern,2004,142,"Action,Drama,Fantasy",6.0,14108,ja,False,6000000.0,12353768.0
tt0406375,movie,Zathura: A Space Adventure,2005,101,"Action,Adventure,Comedy",6.3,126844,en,False,65000000.0,65079104.0
tt0406650,movie,The Chumscrubber,2005,108,"Comedy,Drama",6.8,19627,en,False,6800000.0,351401.0
tt0406759,movie,The Eye,2008,98,"Horror,Mystery",5.4,59116,en,False,12000000.0,58010320.0
tt0406816,movie,The Guardian,2006,139,"Adventure,Drama",6.9,103541,en,False,10000000.0,94973540.0
tt0407265,movie,Transamerica,2005,103,"Adventure,Comedy,Drama",7.3,43337,en,False,1000000.0,13350369.0
tt0407304,movie,War of the Worlds,2005,117,"Action,Adventure,Sci-Fi",6.6,509601,en,False,132000000.0,603873119.0
tt0407621,movie,Calvaire,2004,88,"Drama,Horror,Thriller",6.1,15421,fr,False,0.0,0.0
tt0407887,movie,The Departed,2006,151,"Crime,Drama,Thriller",8.5,1561234,en,False,90000000.0,291465000.0
tt0408017,movie,Everything About Mustafa,2004,119,"Drama,Thriller",7.5,10167,tr,False,0.0,261085.0
tt0408236,movie,Sweeney Todd: The Demon Barber of Fleet Street,2007,116,"Drama,Horror,Musical",7.3,407471,en,False,50000000.0,153384272.0
tt0408306,movie,Munich,2005,164,"Drama,History,Thriller",7.5,254357,en,False,70000000.0,130982129.0
tt0408345,movie,Firewall,2006,105,"Crime,Thriller",5.8,61421,en,False,45000000.0,82800000.0
tt0408524,movie,Bad News Bears,2005,113,"Comedy,Sport",5.8,24501,en,False,30000000.0,34252847.0
tt0408664,movie,Nobody Knows,2004,141,Drama,8.0,35685,ja,False,0.0,0.0
tt0408777,movie,The Edukators,2004,127,"Drama,Romance",7.4,33105,de,False,0.0,0.0
tt0408790,movie,Flightplan,2005,98,"Drama,Mystery,Thriller",6.3,185872,en,False,55000000.0,223387299.0
tt0408839,movie,The Heartbreak Kid,2007,116,"Comedy,Romance",5.9,101856,en,False,60000000.0,128453183.0
tt0408985,movie,Last Holiday,2006,112,"Comedy,Drama,Romance",6.6,42977,en,False,45000000.0,38399961.0
tt0409011,movie,Lovewrecked,2005,87,"Adventure,Comedy,Romance",4.9,16379,en,False,0.0,0.0
tt0409182,movie,Poseidon,2006,98,"Action,Adventure,Thriller",5.7,116754,en,False,160000000.0,181700000.0
tt0409184,movie,Russian Dolls,2005,125,"Comedy,Drama,Romance",6.9,21965,fr,True,13000000.0,23727301.0
tt0409345,movie,Surveillance,2008,97,"Crime,Drama,Mystery",6.3,19068,en,False,3500000.0,1138322.0
tt0409379,movie,In Secret,2013,107,"Crime,Drama,Thriller",6.1,11003,en,False,0.0,0.0
tt0409459,movie,Watchmen,2009,162,"Action,Drama,Mystery",7.6,612892,en,False,130000000.0,185258983.0
tt0409847,movie,Cowboys & Aliens,2011,119,"Action,Drama,Sci-Fi",6.0,242590,en,False,163000000.0,174822325.0
tt0409904,movie,Day Watch,2006,132,"Action,Fantasy,Horror",6.4,36440,ru,True,4200000.0,42918532.0
tt0410097,movie,Hustle & Flow,2005,116,"Crime,Drama,Music",7.3,45663,en,False,8000000.0,23563727.0
tt0410297,movie,The Lake House,2006,99,"Drama,Fantasy,Romance",6.8,165778,en,False,40000000.0,114830111.0
tt0410369,movie,Where's Firuze?,2004,128,"Comedy,Music",7.4,13556,tr,False,0.0,0.0
tt0410377,movie,Nim's Island,2008,96,"Adventure,Family,Fantasy",6.0,38325,en,True,37000000.0,100104565.0
tt0410730,movie,Taxidermia,2006,94,"Comedy,Horror",6.8,19659,hu,False,2400000.0,82567.0
tt0410764,movie,Tideland,2005,120,"Drama,Fantasy,Horror",6.3,36016,en,False,12000000.0,566611.0
tt0411061,movie,88 Minutes,2007,108,"Crime,Drama,Mystery",5.9,80494,en,False,30000000.0,32593385.0
tt0411195,movie,Breakfast on Pluto,2005,128,"Comedy,Drama",7.2,26437,en,False,0.0,3900000.0
tt0411267,movie,The Dark,2005,93,"Drama,Fantasy,Horror",5.3,11903,en,False,0.0,6593579.0
tt0411270,movie,The Beat That My Heart Skipped,2005,108,"Crime,Drama,Music",7.2,21659,fr,False,6400000.0,9293785.0
tt0411272,movie,Mesrine: Public Enemy No. 1,2008,133,"Action,Biography,Crime",7.4,32491,fr,True,25000000.0,15000000.0
tt0411475,movie,Hell Ride,2008,84,"Action,Drama,Thriller",5.0,16902,en,False,0.0,194287.0
tt0411477,movie,Hellboy II: The Golden Army,2008,120,"Action,Adventure,Fantasy",7.0,299287,en,True,85000000.0,160388063.0
tt0411705,movie,9 Songs,2004,71,"Drama,Music,Romance",4.7,25582,en,False,1000000.0,1574623.0
tt0411951,movie,Tekken,2010,92,"Action,Crime,Drama",4.8,29822,en,True,30000000.0,1697207.0
tt0412019,movie,Broken Flowers,2005,106,"Comedy,Drama,Mystery",7.1,110459,en,False,10000000.0,46720491.0
tt0412080,movie,The World's Fastest Indian,2005,127,"Biography,Drama,Sport",7.7,64256,en,False,25000000.0,18300000.0
tt0412536,movie,Brideshead Revisited,2008,133,"Drama,Romance",6.6,14329,en,False,20000000.0,13204291.0
tt0412798,movie,Half Light,2006,110,"Drama,Horror,Mystery",6.0,15345,en,False,0.0,0.0
tt0412922,movie,Little Manhattan,2005,90,"Comedy,Family,Romance",7.4,26013,en,False,385373.0,1117920.0
tt0413015,movie,Mrs. Henderson Presents,2005,103,"Comedy,Drama,Music",7.0,17117,en,False,20000000.0,27876417.0
tt0413099,movie,Evan Almighty,2007,96,"Comedy,Family,Fantasy",5.5,163481,en,True,175000000.0,174440724.0
tt0413267,movie,Shrek the Third,2007,93,"Adventure,Animation,Comedy",6.1,362178,en,True,160000000.0,808310187.0
tt0413300,movie,Spider-Man 3,2007,139,"Action,Adventure,Sci-Fi",6.3,703800,en,True,258000000.0,894983373.0
tt0413895,movie,Charlotte's Web,2006,97,"Adventure,Comedy,Family",6.3,50171,en,False,85000000.0,148964660.0
tt0414055,movie,Elizabeth: The Golden Age,2007,114,"Biography,Drama,History",6.8,78263,en,True,55000000.0,74237563.0
tt0414387,movie,Pride & Prejudice,2005,129,"Drama,Romance",7.8,379080,en,False,28000000.0,124604345.0
tt0414852,movie,District B13,2004,84,"Action,Crime,Sci-Fi",7.1,77753,fr,True,12000000.0,11169386.0
tt0414853,movie,Barnyard,2006,90,"Adventure,Animation,Comedy",5.7,38825,en,False,51000000.0,116755080.0
tt0414951,movie,The Quiet,2005,96,"Crime,Drama,Thriller",6.1,18386,en,False,900000.0,381420.0
tt0414982,movie,Final Destination 3,2006,93,"Horror,Thriller",5.9,185774,en,True,25000000.0,118890272.0
tt0414993,movie,The Fountain,2006,97,"Drama,Mystery,Romance",7.1,258684,en,False,35000000.0,15304890.0
